,streams_ix_x,album_artist,os,p_os,streams_ix_y,access,p_access,streams_ix,country,p_country,p_avg
5855,1561,Hsiu Diamond,iOS,1.0326166737601497e-70,1561,premium,3.302765128210273e-43,1561,3,5.019804669825445e-05,1.6732682232751485e-05
10267,992,Tarsha Morrison,iOS,7.337711147937179e-22,992,premium,3.7119426446383614e-14,992,23,5.093737283205697e-05,1.697912428972547e-05
5753,534,Clarice Barron,iOS,1.52684474678832e-08,534,premium,1.4849350243176566e-13,534,23,5.093737283205697e-05,1.698421380933945e-05
8941,511,Hoa Delaney,other,0.0,511,premium,0.0,511,10,5.119829178411101e-05,1.7066097261370336e-05
10322,1777,Janella Bernier,iOS,1.47590458064028e-16,1777,premium,1.1273370438022689e-08,1777,16,5.1386817877945795e-05,1.71326970828438e-05
3672,1961,Yvonne Pelletier,Windows,4.6807696878882895e-05,1961,premium,1.2619016453452206e-23,1961,2,5.2988671865344875e-06,1.7368854688472462e-05
3661,1961,Yvonne Pelletier,Windows,4.6807696878882895e-05,1961,basic-desktop,3.232970868326215e-10,1961,2,5.2988671865344875e-06,1.736896245416807e-05
8666,776,Katharyn Macdonald,other,0.0,776,premium,0.0,776,10,5.213143767945571e-05,1.7377145893151906e-05
10747,729,Phuong Gilbert,Browser,0.0,729,free,0.0,729,50,5.217046701824463e-05,1.739015567274821e-05
3494,941,Clifford Richard,other,5.1024586982131293e-73,941,premium,4.9658650416510714e-24,941,58,5.245701880979385e-05,1.7485672936597948e-05
3470,941,Clifford Richard,Mac,2.2313494498863703e-14,941,premium,4.9658650416510714e-24,941,58,5.245701880979385e-05,1.748567294403578e-05
8983,34,Tonita Faulkner,other,0.0,34,premium,0.0,34,49,5.255672121771685e-05,1.7518907072572284e-05
3072,1973,Scottie Tillman,Android,8.268033074869299e-53,1973,free,5.261369313790069e-05,1973,1,0.0,1.7537897712633564e-05
4182,625,Luetta Stern,iOS,1.26553666007276e-40,625,premium,7.993316684256544e-57,625,46,5.261725656905407e-05,1.7539085523018022e-05
4162,625,Luetta Stern,Mac,2.07681791148605e-33,625,premium,7.993316684256544e-57,625,46,5.261725656905407e-05,1.7539085523018022e-05
8220,667,Garret Nieves,iOS,5.26625080846139e-05,667,premium,2.1076032143217773e-25,667,44,7.2872741299699175e-140,1.7554169361537966e-05
3071,1973,Scottie Tillman,Windows,6.868272119490191e-08,1973,free,5.261369313790069e-05,1973,1,0.0,1.7560791953031865e-05
3559,1130,Marybeth Milton,Windows,2.4451895969580602e-05,1130,free,4.817811063262768e-44,1130,10,2.8284626562692303e-05,1.757884084409097e-05
10215,193,Kylie Carrasco,iOS,5.343738203754409e-26,193,premium,1.3127791990336314e-32,193,9,5.297639100109065e-05,1.765879700036355e-05
3611,918,Ahmad Hess,other,2.0462125464226e-07,918,basic-desktop,1.7146467039555126e-07,918,28,5.270968498144961e-05,1.7695256968829142e-05
7351,1223,Efren Sorensen,Android,3.31486810467734e-14,1223,premium,5.357285929026833e-16,1223,9,5.373238634404381e-05,1.791079545924274e-05
5271,1916,Ahmed Blanchard,iOS,2.8474594814238096e-47,1916,premium,9.662394551115583e-48,1916,2,5.4053633445458703e-05,1.80178778151529e-05
5264,1916,Ahmed Blanchard,Mac,3.31254997627667e-25,1916,premium,9.662394551115583e-48,1916,2,5.4053633445458703e-05,1.80178778151529e-05
5559,461,Georgiana Bartlett,Android,7.893927789106129e-20,461,free,8.973729454681796e-56,461,8,5.4186602909423164e-05,1.806220096980775e-05
5554,461,Georgiana Bartlett,Mac,9.183037700142292e-11,461,free,8.973729454681796e-56,461,8,5.4186602909423164e-05,1.806223157993339e-05
2426,1305,Piper Adcock,Windows,3.4633080857088305e-14,1305,premium,1.1958670908178464e-27,1305,16,5.4290047446386105e-05,1.809668249367306e-05
2440,1305,Piper Adcock,iOS,3.37497957258859e-09,1305,premium,1.1958670908178464e-27,1305,16,5.4290047446386105e-05,1.8097807475319563e-05
7271,1797,Nena Jacobson,Android,1.87749802474229e-15,1797,free,5.538490643750785e-05,1797,41,1.6704653005051547e-32,1.8461635479795117e-05
7269,1797,Nena Jacobson,Android,1.87749802474229e-15,1797,free,5.538490643750785e-05,1797,29,1.6738522829900366e-39,1.8461635479795117e-05
7268,1797,Nena Jacobson,Android,1.87749802474229e-15,1797,free,5.538490643750785e-05,1797,48,2.2014164514070127e-45,1.8461635479795117e-05
7267,1797,Nena Jacobson,Android,1.87749802474229e-15,1797,free,5.538490643750785e-05,1797,47,5.522357946597946e-10,1.8461819558393333e-05
7270,1797,Nena Jacobson,Android,1.87749802474229e-15,1797,free,5.538490643750785e-05,1797,40,1.2476764772625268e-08,1.8465794401385992e-05
2046,1752,Stanton Dooley,other,6.52651204660031e-36,1752,premium,5.619359626150988e-11,1752,15,5.6645115578961655e-05,1.8881723924185972e-05
2037,1752,Stanton Dooley,Windows,3.33927247521411e-21,1752,premium,5.619359626150988e-11,1752,15,5.6645115578961655e-05,1.8881723924185972e-05
1132,248,Shawn Tillman,Windows,3.8344250595852094e-75,248,free,7.0611048720890065e-34,248,7,5.711237012495922e-05,1.903745670831974e-05
3816,1844,Terra Esposito,iOS,3.1675347653900692e-52,1844,premium,9.077129379191979e-10,1844,8,5.7473125522064866e-05,1.9158011078334263e-05
3176,2209,Shera Lacey,other,5.238971139054339e-64,2209,premium,7.94696971216343e-15,2209,3,5.8300927484371986e-05,1.9433642497439653e-05
3152,2209,Shera Lacey,Windows,1.31823316871738e-07,2209,premium,7.94696971216343e-15,2209,3,5.8300927484371986e-05,1.9477583603063563e-05
6142,305,Minh Beverly,Android,0.0,305,free,0.0,305,56,5.843715319857164e-05,1.9479051066190547e-05
10494,2084,Mahalia Robbins,iOS,5.84702205948349e-05,2084,premium,3.556876795278921e-11,2084,52,6.30625207649011e-35,1.949008538786762e-05
10169,2119,Sherry Ambrose,iOS,3.81363704943705e-36,2119,premium,1.7308887171098045e-38,2119,8,5.859698996562093e-05,1.953232998854031e-05
887,1626,Jarrod Mcmanus,Windows,1.9093510416297993e-92,1626,premium,4.323917951413496e-30,1626,49,5.866691459788747e-05,1.9555638199295824e-05
3446,941,Clifford Richard,Windows,6.26881864573579e-06,941,premium,4.9658650416510714e-24,941,58,5.245701880979385e-05,1.9575279151843214e-05
7152,631,Ema Ashton,Android,3.51707352627337e-20,631,free,5.901418386088249e-05,631,59,3.6992658919182676e-43,1.9671394620294177e-05
3053,2128,Woodrow Mcelroy,other,2.2936857068987902e-45,2128,premium,3.695227520428839e-15,2128,9,5.9291605517703604e-05,1.9763868507132942e-05
3032,2128,Woodrow Mcelroy,Windows,2.17935699909567e-08,2128,premium,3.695227520428839e-15,2128,9,5.9291605517703604e-05,1.9771133030463264e-05
7192,1791,Reena Hubbard,Android,4.2926323748340795e-19,1791,free,5.225458339877366e-56,1791,11,6.0133635238080665e-05,2.0044545079360364e-05
7198,1791,Reena Hubbard,other,7.220902628786321e-14,1791,free,5.225458339877366e-56,1791,11,6.0133635238080665e-05,2.0044545103429896e-05
10629,1599,Syble Shuler,Browser,0.0,1599,free,0.0,1599,50,6.019164169977138e-05,2.006388056659046e-05
10309,467,Antony Baron,iOS,9.31646903365435e-18,467,premium,3.259903498364582e-52,467,43,6.029788781196361e-05,2.009929593732431e-05
6621,114,Kena Jernigan,Android,3.4219492432732e-55,114,free,1.578670242476669e-73,114,33,6.0382455233755334e-05,2.0127485077918445e-05
9119,1785,Genia Mosher,other,1.986738739789129e-200,1785,premium,4.975931784936987e-62,1785,2,6.100814798279205e-05,2.0336049327597352e-05
9148,1785,Genia Mosher,iOS,5.404210253001861e-09,1785,premium,4.975931784936987e-62,1785,2,6.100814798279205e-05,2.0337850731015018e-05
3633,630,Carl Parks,Windows,4.33507347205553e-05,630,free,5.283392202595237e-32,630,3,1.787013544619929e-05,2.040695672225153e-05
2290,583,Ima Mejia,Windows,1.22813561954403e-16,583,free,6.144820098192213e-05,583,15,0.0,2.0482733660681647e-05
2292,583,Ima Mejia,Android,3.22002241963554e-14,583,free,6.144820098192213e-05,583,15,0.0,2.0482733671374116e-05
2291,583,Ima Mejia,Windows,1.22813561954403e-16,583,free,6.144820098192213e-05,583,2,4.0546151888824864e-11,2.0482747176065608e-05
2293,583,Ima Mejia,Android,3.22002241963554e-14,583,free,6.144820098192213e-05,583,2,4.0546151888824864e-11,2.0482747186758078e-05
7080,2162,Georgine Ivey,Android,1.1270646022763301e-24,2162,free,1.95229881759847e-15,2162,8,6.158337367882245e-05,2.0527791226924913e-05
3724,1287,Maren Lacy,Windows,6.188669488395121e-05,1287,premium,3.656336776341836e-282,1287,52,0.0,2.0628898294650405e-05
8731,954,Shin Hayden,other,0.0,954,premium,7.609351583074172e-254,954,30,6.198464992668972e-05,2.066154997556324e-05
3729,342,Shelia Trent,Windows,6.19995382337971e-05,342,basic-desktop,6.293597056978949e-43,342,52,3.9956196468616916e-45,2.0666512744599036e-05
3728,342,Shelia Trent,Windows,6.19995382337971e-05,342,basic-desktop,6.293597056978949e-43,342,15,2.902474071092046e-11,2.0666522419512606e-05
4663,377,Hester Lopes,Android,2.9070235820855404e-08,377,free,3.096029366629113e-19,377,40,6.262714311751946e-05,2.088540445111354e-05
5199,778,Nelson Peters,Mac,4.797689289118e-44,778,premium,3.589768237864406e-54,778,56,6.325193640077374e-05,2.1083978800257914e-05
5208,778,Nelson Peters,other,3.5955659939189797e-39,778,premium,3.589768237864406e-54,778,56,6.325193640077374e-05,2.1083978800257914e-05
5217,778,Nelson Peters,iOS,6.2763021663711104e-27,778,premium,3.589768237864406e-54,778,56,6.325193640077374e-05,2.1083978800257914e-05
1293,1629,Rivka Tipton,other,6.37461863671002e-05,1629,free,5.140912518672086e-08,1629,19,1.7825125815149445e-32,2.1265865164095642e-05
1288,1629,Rivka Tipton,other,6.37461863671002e-05,1629,free,5.140912518672086e-08,1629,15,1.7310884617842343e-28,2.1265865164095642e-05
1292,1629,Rivka Tipton,other,6.37461863671002e-05,1629,free,5.140912518672086e-08,1629,59,7.780967474560918e-10,2.1266124529678127e-05
1289,1629,Rivka Tipton,other,6.37461863671002e-05,1629,free,5.140912518672086e-08,1629,2,5.3262706792711484e-08,2.1283619399693214e-05
5778,633,Mariah Solomon,Mac,4.0595830659076096e-05,633,premium,8.913321390834887e-51,633,49,2.3527809339066025e-05,2.1374546666047376e-05
4889,1622,Frieda Glenn,Mac,8.60087232152271e-36,1622,premium,3.6444017620845655e-31,1622,49,6.421552956756843e-05,2.140517652252281e-05
2954,88,Barbara Beal,Android,2.9266697803664494e-78,88,free,2.6532473956794587e-05,88,10,3.824449115488748e-05,2.1592321703894023e-05
2950,88,Barbara Beal,Windows,9.370688814626459e-09,88,free,2.6532473956794587e-05,88,10,3.824449115488748e-05,2.1595445266832234e-05
5806,608,Coleen Mcnamara,Mac,6.4879e-05,608,premium,5.778724970731146e-65,608,52,0.0,2.1626333333333333e-05
3738,337,Sylvie Ham,Windows,6.5116389152979e-05,337,premium,3.209463790659376e-21,337,9,1.4181902955958892e-20,2.1705463050993003e-05
3735,337,Sylvie Ham,Windows,6.5116389152979e-05,337,premium,3.209463790659376e-21,337,3,3.894539109614269e-13,2.1705463180810966e-05
3734,337,Sylvie Ham,Windows,6.5116389152979e-05,337,premium,3.209463790659376e-21,337,52,1.1234533251122436e-11,2.1705466795837416e-05
3756,2161,Valeria Crowder,Android,6.53211352607614e-05,2161,premium,5.740907043362949e-43,2161,52,0.0,2.1773711753587135e-05
3757,2161,Valeria Crowder,Android,6.53211352607614e-05,2161,premium,5.740907043362949e-43,2161,44,3.2084083149648967e-24,2.1773711753587135e-05
5994,2138,Lucile Cardwell,other,4.24590573535386e-43,2138,premium,3.007358589841188e-94,2138,56,6.544929513806435e-05,2.181643171268812e-05
5980,2138,Lucile Cardwell,Android,6.808158469614089e-11,2138,premium,3.007358589841188e-94,2138,56,6.544929513806435e-05,2.1816454406549683e-05
3744,2231,Blanch Knutson,Windows,6.60535248595959e-05,2231,premium,3.6912525418447725e-89,2231,52,0.0,2.20178416198653e-05
3745,2231,Blanch Knutson,Windows,6.60535248595959e-05,2231,premium,3.6912525418447725e-89,2231,44,1.9842042369431688e-11,2.2017848233879423e-05
896,1626,Jarrod Mcmanus,Android,7.47523054525578e-06,1626,premium,4.323917951413496e-30,1626,49,5.866691459788747e-05,2.2047381714381082e-05
5622,1645,Cherlyn Lankford,iOS,4.838639376986169e-66,1645,premium,1.2813898282215407e-51,1645,3,6.614451809678308e-05,2.2048172698927695e-05
5617,1645,Cherlyn Lankford,Mac,2.68984543097436e-08,1645,premium,1.2813898282215407e-51,1645,3,6.614451809678308e-05,2.2057138850364277e-05
1792,1333,Felipa Wheeler,other,5.460054626910129e-59,1333,premium,5.853742060766177e-13,1333,50,6.658625389078207e-05,2.2195418158718762e-05
1760,1333,Felipa Wheeler,Windows,3.7462134325152895e-32,1333,premium,5.853742060766177e-13,1333,50,6.658625389078207e-05,2.2195418158718762e-05
2173,202,Chere Swenson,Android,1.91737291854725e-21,202,premium,1.0090059993675013e-17,202,49,6.778352045718234e-05,2.2594506819064145e-05
2163,202,Chere Swenson,Windows,6.954900131048089e-19,202,premium,1.0090059993675013e-17,202,49,6.778352045718234e-05,2.2594506819064375e-05
2177,202,Chere Swenson,Android,1.91737291854725e-21,202,premium,1.0090059993675013e-17,202,11,6.787350930671355e-05,2.2624503102241215e-05
2167,202,Chere Swenson,Windows,6.954900131048089e-19,202,premium,1.0090059993675013e-17,202,11,6.787350930671355e-05,2.2624503102241445e-05
7570,2076,Verla Hatfield,Android,3.57547098947442e-10,2076,free,2.1812161075455274e-11,2076,40,6.795896492314744e-05,2.265311476080249e-05
8611,1132,Ladonna Gifford,other,1.66661254086286e-40,1132,premium,4.159477877680844e-48,1132,12,6.801363262693193e-05,2.2671210875643977e-05
7123,2304,Tanya Mcbride,Android,5.742380284882639e-22,2304,free,6.815176433751055e-05,2304,10,0.0,2.2717254779170183e-05
7463,1939,Wen Acosta,Android,8.54793502859106e-12,1939,free,4.1411867160488815e-05,1939,40,2.675460920032712e-05,2.2722161636250324e-05
8626,1132,Ladonna Gifford,iOS,3.4284027178824896e-07,1132,premium,4.159477877680844e-48,1132,12,6.801363262693193e-05,2.2785490966240058e-05
2422,1305,Piper Adcock,Windows,3.4633080857088305e-14,1305,premium,1.1958670908178464e-27,1305,2,6.859634255388243e-05,2.286544752950517e-05
2436,1305,Piper Adcock,iOS,3.37497957258859e-09,1305,premium,1.1958670908178464e-27,1305,2,6.859634255388243e-05,2.286657251115167e-05
4126,36,Bibi Daugherty,Android,2.8096167841661794e-53,36,free,2.3607852708672645e-39,36,26,6.868887559049677e-05,2.2896291863498924e-05
5564,461,Georgiana Bartlett,iOS,1.4953106798426501e-05,461,free,8.973729454681796e-56,461,8,5.4186602909423164e-05,2.3046569902616553e-05
3836,939,Clark Akins,other,3.25957090217745e-05,939,premium,4.401137968619943e-18,939,3,3.778396290822135e-05,2.3459890643333414e-05
457,763,Ashton Hardin,other,2.516563380561829e-295,763,free,0.0,763,12,7.047580881244735e-05,2.3491936270815782e-05
381,763,Ashton Hardin,Windows,0.0,763,free,0.0,763,12,7.047580881244735e-05,2.3491936270815782e-05
419,763,Ashton Hardin,Android,1.934943988788e-311,763,free,0.0,763,12,7.047580881244735e-05,2.3491936270815782e-05
8086,1225,Theodore Mccain,Android,1.49225118247086e-05,1225,free,6.931310791650863e-13,1225,40,5.589852670119135e-05,2.3607013073010342e-05
7497,1762,Treena Kern,Android,2.6644447919628896e-11,1762,premium,7.328439242564835e-12,1762,23,7.097567783364322e-05,2.3658570602176795e-05
7510,1762,Treena Kern,iOS,9.35827133726007e-08,1762,premium,7.328439242564835e-12,1762,23,7.097567783364322e-05,2.368975595848502e-05
9049,507,Jesica Pendleton,other,1.5491709493e-314,507,basic-desktop,7.135361513883706e-05,507,52,0.0,2.3784538379612353e-05
3166,2209,Shera Lacey,Mac,2.4959333850912697e-05,2209,premium,7.94696971216343e-15,2209,50,4.654662433437047e-05,2.383531939774338e-05
10872,392,Kaye Randall,Browser,0.0,392,free,0.0,392,23,7.171188589536228e-05,2.390396196512076e-05
8168,2137,Dana Kirk,iOS,6.631071056009e-14,2137,premium,1.5671252133321463e-64,2137,21,7.181230480959594e-05,2.393743495863555e-05
8880,1446,Angella Rosenthal,other,0.0,1446,free,0.0,1446,32,7.234863916587304e-05,2.4116213055291014e-05
8896,1623,Lakeesha Newcomb,other,0.0,1623,premium,0.0,1623,49,7.247838122516624e-05,2.415946040838875e-05
8010,1175,Millicent Napier,iOS,8.7337021083981e-31,1175,free,2.2781674397624563e-91,1175,3,7.286048850293907e-05,2.4286829500979692e-05
9051,507,Jesica Pendleton,iOS,1.76266206044439e-06,507,basic-desktop,7.135361513883706e-05,507,52,0.0,2.4372092399760484e-05
4195,817,Herschel Singleton,other,7.3881169927636e-05,817,premium,2.044887871485305e-77,817,52,0.0,2.4627056642545333e-05
5068,1851,Merlyn Gil,Mac,3.3352110277186795e-80,1851,free,3.912279158677757e-13,1851,41,7.406771869304764e-05,2.4689239694758518e-05
5808,482,Noriko Ortega,Mac,7.40788483961231e-05,482,premium,4.937171683851869e-13,482,52,3.84871625126549e-92,2.4692949629946754e-05
3750,1232,Gale Frey,Windows,7.41923305682775e-05,1232,premium,7.534804698187787e-32,1232,52,0.0,2.47307768560925e-05
9306,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,7,3.2201426394728156e-37,2.478321084432008e-05
9297,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,4,1.1941131822425648e-33,2.478321084432008e-05
9302,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,43,2.0886491527453945e-71,2.478321084432008e-05
9284,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,32,3.1999134515106203e-133,2.478321084432008e-05
9286,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,15,1.9985429675776056e-26,2.478321084432008e-05
9299,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,22,6.406622185815467e-78,2.478321084432008e-05
9307,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,9,7.418637610167677e-24,2.478321084432008e-05
9292,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,40,4.2212237589314273e-22,2.478321084432008e-05
9295,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,3,8.167523050523161e-18,2.4783210844322805e-05
9296,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,46,2.3939839164194582e-14,2.4783210852300026e-05
9288,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,58,9.218479304042264e-14,2.4783210875048346e-05
9305,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,11,1.8602364140607465e-12,2.4783211464398885e-05
9304,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,8,4.7978389488465656e-12,2.4783212443599733e-05
7682,1205,Helga Simon,iOS,7.43496325329582e-05,1205,free,6.532909771542874e-101,1205,59,5.592771330610257e-12,2.478321270857651e-05
9294,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,17,6.952996145260712e-09,2.4785528509701834e-05
8497,33,Shavon Pittman,iOS,7.4706e-05,33,premium,1.1006836141430751e-14,33,31,0.0,2.4902000003668943e-05
4739,1536,Damon Walden,iOS,7.4706e-05,1536,premium,3.4247462803216427e-09,1536,44,9.684888540680924e-26,2.490314158209344e-05
4738,1536,Damon Walden,iOS,7.4706e-05,1536,premium,3.4247462803216427e-09,1536,52,1.9861372421982147e-08,2.4909762039567436e-05
5078,1851,Merlyn Gil,iOS,8.35e-07,1851,free,3.912279158677757e-13,1851,41,7.406771869304764e-05,2.4967573028091852e-05
9298,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,33,6.930587795222638e-07,2.501423043749417e-05
9301,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,50,7.114876081273581e-07,2.5020373380362535e-05
8006,1175,Millicent Napier,Android,2.7585224513649e-06,1175,free,2.2781674397624563e-91,1175,3,7.286048850293907e-05,2.520633698476799e-05
